"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"PCTCEUS","201701","7.951","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","201702","3.931","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","201703","3.428","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","201704","5.355","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","201705","6.557","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","201706","5.11","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","201707","8.554","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","201708","5.578","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","201709","6.36","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","201710","3.31","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","201711","7.244","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","201712","7.281","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","201713","70.659","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","201801","6.411","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","201802","3.399","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","201803","5.522","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","201804","5.559","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","201805","5.76","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","201806","6.463","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","201807","6.103","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","201808","8.309","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","201809","7.339","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","201810","7.811","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","201811","4.945","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","201812","5.091","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","201813","72.712","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","201901","5.575","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","201902","2.2","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","201903","5.582","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","201904","4.298","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","201905","6.057","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","201906","7.363","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","201907","7.652","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","201908","6.368","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","201909","4.819","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","201910","4.377","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","201911","6.329","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","201912","6.859","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","201913","67.478","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","202001","4.765","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","202002","4.523","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","202003","4.784","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","202004","3.462","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","202005","4.197","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","202006","4.128","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","202007","5.002","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","202008","6.896","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","202009","5.646","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","202010","4.13","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","202011","5.645","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","202012","4.827","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","202013","58.005","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","202101","4.867","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","202102","2.799","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","202103","4.428","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","202104","4.135","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","202105","5.854","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","202106","6.284","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","202107","4.158","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"RFTCEUS","197301","48.37","11","Residual Fuel Oil CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"RFTCEUS","197302","44.686","11","Residual Fuel Oil CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"RFTCEUS","197303","45.111","11","Residual Fuel Oil CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"RFTCEUS","197304","35.063","11","Residual Fuel Oil CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"RFTCEUS","197305","36.889","11","Residual Fuel Oil CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"RFTCEUS","197306","36.914","11","Residual Fuel Oil CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"RFTCEUS","197307","35.288","11","Residual Fuel Oil CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"RFTCEUS","197308","40.315","11","Residual Fuel Oil CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"RFTCEUS","197309","37.889","11","Residual Fuel Oil CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"RFTCEUS","197310","37.895","11","Residual Fuel Oil CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"RFTCEUS","197311","44.706","11","Residual Fuel Oil CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"RFTCEUS","197312","43.072","11","Residual Fuel Oil CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"RFTCEUS","197313","486.2","11","Residual Fuel Oil CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"RFTCEUS","197401","44.412","11","Residual Fuel Oil CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"RFTCEUS","197402","39.528","11","Residual Fuel Oil CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"RFTCEUS","197403","37.392","11","Residual Fuel Oil CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"RFTCEUS","197404","34.504","11","Residual Fuel Oil CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"RFTCEUS","197405","33.064","11","Residual Fuel Oil CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"RFTCEUS","197406","34.05","11","Residual Fuel Oil CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"RFTCEUS","197407","36.184","11","Residual Fuel Oil CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"RFTCEUS","197408","37.005","11","Residual Fuel Oil CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"RFTCEUS","197409","35.044","11","Residual Fuel Oil CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"RFTCEUS","197410","38.204","11","Residual Fuel Oil CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"RFTCEUS","197411","41.561","11","Residual Fuel Oil CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"RFTCEUS","197412","43.651","11","Residual Fuel Oil CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"RFTCEUS","197413","454.598","11","Residual Fuel Oil CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"RFTCEUS","197501","47.595","11","Residual Fuel Oil CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"RFTCEUS","197502","37.645","11","Residual Fuel Oil CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"RFTCEUS","197503","39.043","11","Residual Fuel Oil CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"RFTCEUS","197504","31.61","11","Residual Fuel Oil CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"RFTCEUS","197505","30.531","11","Residual Fuel Oil CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"RFTCEUS","197506","30.825","11","Residual Fuel Oil CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"RFTCEUS","197507","32.479","11","Residual Fuel Oil CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"RFTCEUS","197508","31.559","11","Residual Fuel Oil CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"RFTCEUS","197509","32.964","11","Residual Fuel Oil CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"RFTCEUS","197510","33.188","11","Residual Fuel Oil CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"RFTCEUS","197511","34.057","11","Residual Fuel Oil CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"RFTCEUS","197512","42.601","11","Residual Fuel Oil CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"RFTCEUS","197513","424.097","11","Residual Fuel Oil CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"RFTCEUS","197601","45.619","11","Residual Fuel Oil CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"RFTCEUS","197602","42.111","11","Residual Fuel Oil CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"RFTCEUS","197603","40.662","11","Residual Fuel Oil CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"RFTCEUS","197604","35.334","11","Residual Fuel Oil CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"RFTCEUS","197605","35.69","11","Residual Fuel Oil CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"RFTCEUS","197606","35.524","11","Residual Fuel Oil CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"RFTCEUS","197607","37.284","11","Residual Fuel Oil CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"RFTCEUS","197608","39.184","11","Residual Fuel Oil CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"RFTCEUS","197609","35.771","11","Residual Fuel Oil CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"RFTCEUS","197610","37.266","11","Residual Fuel Oil CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"RFTCEUS","197611","46.061","11","Residual Fuel Oil CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"RFTCEUS","197612","53.323","11","Residual Fuel Oil CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"RFTCEUS","197613","483.828","11","Residual Fuel Oil CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"RFTCEUS","197701","55.035","11","Residual Fuel Oil CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"RFTCEUS","197702","49.143","11","Residual Fuel Oil CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"RFTCEUS","197703","46.602","11","Residual Fuel Oil CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"RFTCEUS","197704","40.686","11","Residual Fuel Oil CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"RFTCEUS","197705","39.93","11","Residual Fuel Oil CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"RFTCEUS","197706","41.876","11","Residual Fuel Oil CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"RFTCEUS","197707","41.149","11","Residual Fuel Oil CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"RFTCEUS","197708","44.604","11","Residual Fuel Oil CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"RFTCEUS","197709","41.434","11","Residual Fuel Oil CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"RFTCEUS","197710","39.605","11","Residual Fuel Oil CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"RFTCEUS","197711","39.907","11","Residual Fuel Oil CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"RFTCEUS","197712","49.067","11","Residual Fuel Oil CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"RFTCEUS","197713","529.037","11","Residual Fuel Oil CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"RFTCEUS","197801","51.47","11","Residual Fuel Oil CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"RFTCEUS","197802","52.513","11","Residual Fuel Oil CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"RFTCEUS","197803","51.791","11","Residual Fuel Oil CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"RFTCEUS","197804","42.514","11","Residual Fuel Oil CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"RFTCEUS","197805","39.305","11","Residual Fuel Oil CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"RFTCEUS","197806","37.17","11","Residual Fuel Oil CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"RFTCEUS","197807","40.552","11","Residual Fuel Oil CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"RFTCEUS","197808","42.851","11","Residual Fuel Oil CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"RFTCEUS","197809","38.453","11","Residual Fuel Oil CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"RFTCEUS","197810","38.345","11","Residual Fuel Oil CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"RFTCEUS","197811","40.281","11","Residual Fuel Oil CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"RFTCEUS","197812","45.458","11","Residual Fuel Oil CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"RFTCEUS","197813","520.702","11","Residual Fuel Oil CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"RFTCEUS","197901","52.084","11","Residual Fuel Oil CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"RFTCEUS","197902","47.513","11","Residual Fuel Oil CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"RFTCEUS","197903","47.39","11","Residual Fuel Oil CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"RFTCEUS","197904","35.501","11","Residual Fuel Oil CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"RFTCEUS","197905","36.617","11","Residual Fuel Oil CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"RFTCEUS","197906","36.569","11","Residual Fuel Oil CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"RFTCEUS","197907","35.864","11","Residual Fuel Oil CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"RFTCEUS","197908","37.303","11","Residual Fuel Oil CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"RFTCEUS","197909","36.938","11","Residual Fuel Oil CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"RFTCEUS","197910","37.155","11","Residual Fuel Oil CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"RFTCEUS","197911","39.858","11","Residual Fuel Oil CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"RFTCEUS","197912","44.076","11","Residual Fuel Oil CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"RFTCEUS","197913","486.868","11","Residual Fuel Oil CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"RFTCEUS","198001","44.881","11","Residual Fuel Oil CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"RFTCEUS","198002","42.498","11","Residual Fuel Oil CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"RFTCEUS","198003","38.894","11","Residual Fuel Oil CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"RFTCEUS","198004","34.609","11","Residual Fuel Oil CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"RFTCEUS","198005","32.697","11","Residual Fuel Oil CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"RFTCEUS","198006","32.859","11","Residual Fuel Oil CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"RFTCEUS","198007","33.517","11","Residual Fuel Oil CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"RFTCEUS","198008","33.452","11","Residual Fuel Oil CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"RFTCEUS","198009","33.395","11","Residual Fuel Oil CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"RFTCEUS","198010","32.583","11","Residual Fuel Oil CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"RFTCEUS","198011","34.706","11","Residual Fuel Oil CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"RFTCEUS","198012","39.203","11","Residual Fuel Oil CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"RFTCEUS","198013","433.295","11","Residual Fuel Oil CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"RFTCEUS","198101","42.371","11","Residual Fuel Oil CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"RFTCEUS","198102","34.201","11","Residual Fuel Oil CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"RFTCEUS","198103","31.109","11","Residual Fuel Oil CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"RFTCEUS","198104","26.443","11","Residual Fuel Oil CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"RFTCEUS","198105","26.592","11","Residual Fuel Oil CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"RFTCEUS","198106","28.846","11","Residual Fuel Oil CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"RFTCEUS","198107","28.842","11","Residual Fuel Oil CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"RFTCEUS","198108","27.102","11","Residual Fuel Oil CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"RFTCEUS","198109","26.654","11","Residual Fuel Oil CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"RFTCEUS","198110","27.567","11","Residual Fuel Oil CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"RFTCEUS","198111","27.026","11","Residual Fuel Oil CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"RFTCEUS","198112","32.918","11","Residual Fuel Oil CO2 Emissions","Million Metric Tons of Carbon Dioxide"
